M676119253544775680,1, السماح_بالسينما_في_السعوديه مستفز الهاشتاق هناك من يحاول احداث بلبله بالبلد هناك من يصطاد بالماا العكر لاتنصاغو خلف كل حاسد كل حقود,سلبي,محايد
M676124974130819072,1, السماح_بالسينما_في_السعوديه مسوين لي فيها انهم م يبغون السينما وهم كل ويكند رازين فيسهم في البحرين بطلو نفاق ,سلبي,سخرية
M676113156838699008,1, السماح_بالسينما_في_السعوديه مشكلتنا كل شيا مرفوض وبالمقابل ان المرفوض منتشر اكثر من المسموح,سلبي,لا يمكن تحديده
M676124784674136064,1, السماح_بالسينما_في_السعوديه مصخررره 100 ,سلبي,سخرية
M676095586832154624,1, السماح_بالسينما_في_السعوديه مصدر مسئول ينفي يافرحه ماتمت ,سلبي,كلاهما
M676096158842900480,1, السماح_بالسينما_في_السعوديه مطيحين بالبحرين سينما الحمدلله و الشكر يا منفسين تفكيركم محنه و اكل مافي شيا ثاني خرا عليكم,سلبي,لا يمكن تحديده
M676128306429825024,3, السماح_بالسينما_في_السعوديه مع احترامي الشديد لكم الموضوع لا يستاهل كل هذا الصدى لو الموضوع قبل عشرات السنين اكيد سوف ,محايد,لا يمكن تحديده
M676110009957228544,1, السماح_بالسينما_في_السعوديه مع اختلال الامن والتشرد في العرب يجب ان نبقى ساجدين لله شكرا طول الحياه على النعم وطن محارب من ابنائه للاسف ,سلبي,محايد
M676093748212797440,1, السماح_بالسينما_في_السعوديه مع الاسف تم نفي الموضوع شاشه وتعرض فيلم نفس اللي نشوفه بالبيت وين المشكله يعني,كلاهما,محايد
M676096063711920128,1, السماح_بالسينما_في_السعوديه مع ضوابط شرعيه والتاكد من قوه الاضااه في الصاله ,سخرية,لا يمكن تحديده
M676105445870862336,1, السماح_بالسينما_في_السعوديه مع وجههكم بس قال سينما قال,سلبي,سخرية
M676097648584183808,4, السماح_بالسينما_في_السعوديه معليش الهدف طلع تسلل قناه_الاخباريه انطلقت قبل اللعبه ,سخرية,لا يمكن تحديده
M676127493204656128,1, السماح_بالسينما_في_السعوديه معليش للبنات المدرعمات ويهشتقن ع اساس لو سمحو راح تحضرين اقول خلي عنك الكلام وامسكي بيتك ,سلبي,سخرية
M676098625282424832,1, السماح_بالسينما_في_السعوديه مقتل_بشار_الاسد للاسف اصبح تويتر برنامج اشاعات والناس تصدق خبرهم وتنشرها ,سلبي,لا يمكن تحديده
M676105096762155008,1, السماح_بالسينما_في_السعوديه مقتل_بشار_الاسد مبارك_مات وغيرها من الاشاعات التي تثير الفتن سواا داخل البلد او خارجه يجيب محاسبه لمن ينشرها,سلبي,لا يمكن تحديده
M676101794469163008,5, السماح_بالسينما_في_السعوديه مقلبتك يبووووي ,سلبي,سخرية
M676122893873491968,1, السماح_بالسينما_في_السعوديه مكبرين المساله ما اغتنت اوربت وشوتايم والي بالي بالك الا من اشتراكات السعوديين انتم كذا تحبون المظاهر والخفى,سلبي,لا يمكن تحديده
M676127550985388032,1, السماح_بالسينما_في_السعوديه ممنوع السماح_بالتحالف_الغربي مسموح تناقضات_فاخره,سلبي,لا يمكن تحديده
M676126671238520832,1, السماح_بالسينما_في_السعوديه ممنوع السماح_بالرقص_في_السعوديه مسموح تناقضات_فاخره لشعب وحكومه الكبسه ,سلبي,لا يمكن تحديده
M676100900436463616,1, السماح_بالسينما_في_السعوديه ممنوع في السعوديه وسينمات البحرين كلها سعوديات وسعودين وين الخلل ,سلبي,محايد
M676106371989942272,1, السماح_بالسينما_في_السعوديه من اطاع هواه اعطى عدوه مناه ,لا يمكن تحديده,سلبي
M676094527824896000,1, السماح_بالسينما_في_السعوديه من الاول اقول تويتر اكبر مصدر اشاعات,سلبي,لا يمكن تحديده
M676108701338570752,1, السماح_بالسينما_في_السعوديه من الحين اقولكم لحد يلعن المترجم ,لا يمكن تحديده,سخرية
M676117703162273792,1, السماح_بالسينما_في_السعوديه من المستحيلات 7 ,سلبي,سخرية
M676113105210970112,1, السماح_بالسينما_في_السعوديه من المسؤل عن ترويج هذه الشائعات المغرضه وفي هذا الوقت بالذات ,سلبي,لا يمكن تحديده
M676107870224711680,1, السماح_بالسينما_في_السعوديه من امس واليبرالين الزباله طالع لهم صوت لكن احب ابشرهم دامنا في عهد سلمان والله لان يكون لكم صيت باذن الله,سلبي,كلاهما
M676102148262862848,1, السماح_بالسينما_في_السعوديه من اول ماقريت الخبر وانا مومصدقه وفعلا طلع اشاعه,سلبي,محايد
M676100382435708928,1, السماح_بالسينما_في_السعوديه من باب المواساه عندنا عالم سكر وفشار ليش السينما ,سخرية,محايد
M676103858255470592,3, السماح_بالسينما_في_السعوديه من تناقض الشعب السعودي انه يرفض السينما في السعوديه وفي دبي والقاهره حاجز كل صالات السينم ,سلبي,سخرية
M676094896080572416,1, السماح_بالسينما_في_السعوديه من جد شعب مدلع ما تكفي اللي في البحرين ,سلبي,سخرية
M676100999979909120,1, السماح_بالسينما_في_السعوديه من رحلت وخافقي منك حزين ينطرك صبري و وقتي لك نطر شوفني واقف ومكتوف اليدين ما قدرت اعاتبك لو في سطر,لا يمكن تحديده,سخرية
M676105583519485952,1, السماح_بالسينما_في_السعوديه من فهم الشعب الطبره انهم بيعرضون فيها افلام سكس ,سلبي,محايد
M676099609010298880,1, السماح_بالسينما_في_السعوديه من قال نبي سينما اصلا القناه الاولى اذا حطت مسلسل خليجي يخلص خلال 10 دقايق كله مقصوص المره سينما بلاها احسن,سلبي,سخرية
M676126208107683840,1, السماح_بالسينما_في_السعوديه من ناحيتي ماراح تهمني الافلام بقد ماتهمني كبر الشاشه والفشار ,سخرية,لا يمكن تحديده
